"Class Name - Live Allocated Objects";"Live Bytes";"Live Objects";"Allocated Objects";"Avg. Age";"Generations"
"sun.security.x509.X500Name$1";"0";"0";"0";"0.00";"0"
"java.lang.reflect.InvocationTargetException";"0";"0";"0";"0.00";"0"
"java.security.PermissionCollection";"0";"0";"0";"0.00";"0"
"java.security.Provider[]";"0";"0";"0";"0.00";"0"
"java.lang.Exception";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.ConfigurationException";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.TemplateManager";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Config";"0";"0";"0";"0.00";"0"
"sun.security.ec.SunECEntries";"0";"0";"0";"0.00";"0"
"sun.security.ssl.SunJSSE";"0";"0";"0";"0.00";"0"
"sun.security.x509.AlgIdDSA";"0";"0";"0";"0.00";"0"
"com.sun.jmx.defaults.JmxProperties";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenDataException";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.TabularType";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateFactorySpi";"0";"0";"0";"0.00";"0"
"java.security.Timestamp";"0";"0";"0";"0.00";"0"
"sun.security.timestamp.TimestampToken";"0";"0";"0";"0.00";"0"
"java.security.cert.CertPath$CertPathRep";"0";"0";"0";"0.00";"0"
"java.security.cert.CertPath";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$2";"0";"0";"0";"0.00";"0"
"java.security.ProtectionDomain[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$1";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler";"0";"0";"0";"0.00";"0"
"javax.management.MBeanTrustPermission";"0";"0";"0";"0.00";"0"
"javax.management.MBeanPermission";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerNotification";"0";"0";"0";"0.00";"0"
"javax.management.JMRuntimeException";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.NativeDigest";"0";"0";"0";"0.00";"0"
"javax.management.ListenerNotFoundException";"0";"0";"0";"0.00";"0"
"javax.management.InstanceNotFoundException";"0";"0";"0";"0.00";"0"
"javax.management.RuntimeErrorException";"0";"0";"0";"0.00";"0"
"javax.management.RuntimeMBeanException";"0";"0";"0";"0.00";"0"
"javax.management.AttributeList";"0";"0";"0";"0.00";"0"
"javax.management.ObjectInstance";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$ComparableUsingComparator";"0";"0";"0";"0.00";"0"
"javax.management.MBeanRegistrationException";"0";"0";"0";"0.00";"0"
"javax.management.NotCompliantMBeanException";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$KeySet";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$Values";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$EntrySet";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$SubMap";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$KeyIterator";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$ValueIterator";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentSkipListMap$EntryIterator";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor2";"0";"0";"0";"0.00";"0"
"javax.management.RuntimeOperationsException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.common.PDMetadata";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.PDDocumentNameDictionary";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.action.type.PDURIDictionary";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.common.PDPageLabels";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.DateConverter";"0";"0";"0";"0.00";"0"
"sun.security.provider.ByteArrayAccess";"0";"0";"0";"0.00";"0"
"sun.misc.Hashing$Holder";"0";"0";"0";"0.00";"0"
"java.io.Reader";"0";"0";"0";"0.00";"0"
"java.io.UTFDataFormatException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.PDFStreamEngine";"0";"0";"0";"0.00";"0"
"java.io.EOFException";"0";"0";"0";"0.00";"0"
"java.nio.file.WatchEvent$Modifier[]";"0";"0";"0";"0.00";"0"
"sun.nio.fs.AbstractPath$1";"0";"0";"0";"0.00";"0"
"sun.nio.fs.AbstractPath";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.PDFTextStripper";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanAnalyzer$AttrMethods";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.TextPositionComparator";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$IsNextNFDSafe";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$IsPrevNFDSafe";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$NFKDMode";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.ResourceLoader";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.operator.OperatorProcessor";"0";"0";"0";"0.00";"0"
"sun.security.provider.SHA";"0";"0";"0";"0.00";"0"
"java.lang.Throwable[]";"0";"0";"0";"0.00";"0"
"java.lang.StackTraceElement[]";"0";"0";"0";"0.00";"0"
"java.lang.Throwable$WrappedPrintWriter";"0";"0";"0";"0.00";"0"
"java.lang.Throwable$WrappedPrintStream";"0";"0";"0";"0.00";"0"
"java.lang.Throwable";"0";"0";"0";"0.00";"0"
"java.io.Bits";"0";"0";"0";"0.00";"0"
"sun.nio.fs.Util";"0";"0";"0";"0.00";"0"
"java.lang.Number";"0";"0";"0";"0.00";"0"
"java.security.cert.X509Certificate";"0";"0";"0";"0.00";"0"
"java.util.logging.LogManager$RootLogger";"0";"0";"0";"0.00";"0"
"java.util.logging.LogManager";"0";"0";"0";"0.00";"0"
"java.util.logging.LogManager$1";"0";"0";"0";"0.00";"0"
"sun.misc.SharedSecrets";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.AbstractOwnableSynchronizer";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$8";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementFactory$2";"0";"0";"0";"0.00";"0"
"sun.util.TimeZoneNameUtility";"0";"0";"0";"0.00";"0"
"sun.util.resources.TimeZoneNames";"0";"0";"0";"0.00";"0"
"java.security.AuthProvider";"0";"0";"0";"0.00";"0"
"java.lang.SystemClassLoaderAction";"0";"0";"0";"0.00";"0"
"java.lang.ArrayIndexOutOfBoundsException";"0";"0";"0";"0.00";"0"
"java.util.Arrays";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.ICU4JImpl";"0";"0";"0";"0.00";"0"
"sun.util.resources.LocaleData$LocaleDataResourceBundleControl";"0";"0";"0";"0.00";"0"
"java.security.KeyFactorySpi";"0";"0";"0";"0.00";"0"
"java.awt.image.BufferedImage";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdfviewer.PageDrawer";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions";"0";"0";"0";"0.00";"0"
"java.awt.print.PrinterIOException";"0";"0";"0";"0.00";"0"
"java.util.logging.LogManager$2";"0";"0";"0";"0.00";"0"
"java.awt.ColorPaintContext";"0";"0";"0";"0.00";"0"
"java.awt.Toolkit";"0";"0";"0";"0.00";"0"
"sun.awt.NullComponentPeer";"0";"0";"0";"0.00";"0"
"java.awt.Insets";"0";"0";"0";"0.00";"0"
"java.nio.ReadOnlyBufferException";"0";"0";"0";"0.00";"0"
"java.awt.AWTError";"0";"0";"0";"0.00";"0"
"java.awt.Toolkit$2";"0";"0";"0";"0.00";"0"
"java.awt.Cursor";"0";"0";"0";"0.00";"0"
"java.awt.Toolkit$SelectiveAWTEventListener";"0";"0";"0";"0.00";"0"
"java.awt.event.AWTEventListener[]";"0";"0";"0";"0.00";"0"
"java.awt.event.AWTEventListenerProxy";"0";"0";"0";"0.00";"0"
"java.awt.Toolkit$DesktopPropertyChangeSupport";"0";"0";"0";"0.00";"0"
"java.nio.DirectByteBuffer";"0";"0";"0";"0.00";"0"
"java.nio.ByteBuffer";"0";"0";"0";"0.00";"0"
"java.lang.Compiler$1";"0";"0";"0";"0.00";"0"
"java.awt.GraphicsEnvironment";"0";"0";"0";"0.00";"0"
"sun.java2d.HeadlessGraphicsEnvironment";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.PerInterface$MethodAndSig";"0";"0";"0";"0.00";"0"
"java.awt.HeadlessException";"0";"0";"0";"0.00";"0"
"java.awt.Point";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.PerInterface$InitMaps";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.WeakIdentityHashMap";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.markedcontent.PDPropertyList";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$4";"0";"0";"0";"0.00";"0"
"java.nio.charset.CoderResult$Cache";"0";"0";"0";"0.00";"0"
"java.lang.Byte";"0";"0";"0";"0.00";"0"
"double[]";"0";"0";"0";"0.00";"0"
"java.awt.geom.AffineTransform";"0";"0";"0";"0.00";"0"
"float[][]";"0";"0";"0";"0.00";"0"
"double[][]";"0";"0";"0";"0.00";"0"
"sun.management.OperatingSystemImpl";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace";"0";"0";"0";"0.00";"0"
"java.awt.image.ComponentColorModel";"0";"0";"0";"0.00";"0"
"java.awt.geom.Path2D";"0";"0";"0";"0.00";"0"
"java.awt.geom.FlatteningPathIterator";"0";"0";"0";"0.00";"0"
"java.awt.geom.Path2D$Float";"0";"0";"0";"0.00";"0"
"java.awt.geom.Point2D$Float";"0";"0";"0";"0.00";"0"
"java.awt.geom.IllegalPathStateException";"0";"0";"0";"0.00";"0"
"java.awt.geom.Rectangle2D$Float";"0";"0";"0";"0.00";"0"
"java.awt.geom.Path2D$Float$CopyIterator";"0";"0";"0";"0.00";"0"
"java.awt.geom.Path2D$Float$TxIterator";"0";"0";"0";"0.00";"0"
"java.awt.geom.RectangularShape";"0";"0";"0";"0.00";"0"
"java.awt.geom.Rectangle2D$Double";"0";"0";"0";"0.00";"0"
"java.awt.geom.Rectangle2D";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SessionManager$Pool";"0";"0";"0";"0.00";"0"
"java.awt.geom.Dimension2D";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpaceFactory";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDCalGray";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$KeyIterator";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$KeySet";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderConfig$1";"0";"0";"0";"0.00";"0"
"sun.security.provider.NativePRNG$RandomIO";"0";"0";"0";"0.00";"0"
"sun.security.provider.NativePRNG$1";"0";"0";"0";"0.00";"0"
"sun.misc.InvalidJarIndexException";"0";"0";"0";"0.00";"0"
"java.awt.color.ICC_ColorSpace";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.common.PDRange";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$JarLoader$3";"0";"0";"0";"0.00";"0"
"java.io.FileNotFoundException";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$JarLoader";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName$Property";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.PDFontSetting";"0";"0";"0";"0.00";"0"
"java.security.DigestException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.util.ImageParameters";"0";"0";"0";"0.00";"0"
"java.security.MessageDigestSpi";"0";"0";"0";"0.00";"0"
"java.lang.ArrayStoreException";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$1";"0";"0";"0";"0.00";"0"
"java.io.DataOutputStream";"0";"0";"0";"0.00";"0"
"java.util.logging.Level";"0";"0";"0";"0.00";"0"
"java.lang.Integer$IntegerCache";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileSystem$3";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileSystem$2";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileSystem$1";"0";"0";"0";"0.00";"0"
"java.nio.file.Path[]";"0";"0";"0";"0.00";"0"
"java.util.zip.DeflaterOutputStream";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.filter.TIFFFaxDecoder";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.io.NBitInputStream";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.filter.LZWDictionary";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.io.NBitOutputStream";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.io.ASCII85InputStream";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.io.ASCII85OutputStream";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.filter.IdentityFilter";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor3";"0";"0";"0";"0.00";"0"
"org.apache.log4j.spi.ThrowableInformation";"0";"0";"0";"0.00";"0"
"org.apache.log4j.spi.LocationInfo";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixPath";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDFontFactory";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileSystem";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDMMType1Font";"0";"0";"0";"0.00";"0"
"sun.util.locale.Extension";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDType3Font";"0";"0";"0";"0.00";"0"
"java.io.FileDescriptor$1";"0";"0";"0";"0.00";"0"
"java.lang.CloneNotSupportedException";"0";"0";"0";"0.00";"0"
"java.io.PrintStream";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDFont";"0";"0";"0";"0.00";"0"
"java.security.MessageDigest";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsDoubleBufferL";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsDoubleBufferB";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsFloatBufferL";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsFloatBufferB";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDSimpleFont";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsLongBufferL";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsLongBufferB";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsIntBufferL";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsIntBufferB";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.afm.TrackKern";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsShortBufferL";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.afm.Composite";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.afm.CompositePart";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsShortBufferB";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsCharBufferL";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UnicodeDecoder";"0";"0";"0";"0.00";"0"
"java.nio.ByteBufferAsCharBufferB";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.encoding.Encoding";"0";"0";"0";"0.00";"0"
"java.nio.HeapByteBufferR";"0";"0";"0";"0.00";"0"
"sun.misc.ASCIICaseInsensitiveComparator";"0";"0";"0";"0.00";"0"
"java.net.SocketImpl";"0";"0";"0";"0.00";"0"
"sun.util.resources.TimeZoneNamesBundle";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.ConfigException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDFontDescriptor";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.Config";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.encoding.AFMEncoding";"0";"0";"0";"0.00";"0"
"sun.util.calendar.Gregorian";"0";"0";"0";"0.00";"0"
"sun.util.calendar.CalendarSystem";"0";"0";"0";"0.00";"0"
"com.sun.management.GarbageCollectionNotificationInfo";"0";"0";"0";"0.00";"0"
"javax.management.Notification";"0";"0";"0";"0.00";"0"
"sun.management.GcInfoBuilder";"0";"0";"0";"0.00";"0"
"sun.management.GarbageCollectorImpl";"0";"0";"0";"0.00";"0"
"java.nio.charset.CoderResult$2";"0";"0";"0";"0.00";"0"
"java.nio.charset.CoderResult$1";"0";"0";"0";"0.00";"0"
"java.nio.charset.UnmappableCharacterException";"0";"0";"0";"0.00";"0"
"java.nio.charset.MalformedInputException";"0";"0";"0";"0.00";"0"
"java.net.UnknownServiceException";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFFontROS";"0";"0";"0";"0.00";"0"
"java.net.URLConnection$1";"0";"0";"0";"0.00";"0"
"java.net.URLConnection";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$4";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$3";"0";"0";"0";"0.00";"0"
"sun.misc.JarFilter";"0";"0";"0";"0.00";"0"
"java.io.File[]";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$EmbeddedEncoding$Supplement[]";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$EmbeddedEncoding$Supplement";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Format0FDSelect";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Format3FDSelect";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Range3[]";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Range3";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$2";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$1";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionInfo";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Format2Charset";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Format2Charset$Range2[]";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$Format2Charset$Range2";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$11";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanAnalyzer$MethodOrder";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CharStringRenderer";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CharStringConverter";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFStandardString";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.charset.CFFCharset";"0";"0";"0";"0.00";"0"
"java.io.File$TempDirectory";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$EmbeddedCharset";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.encoding.CFFEncoding";"0";"0";"0";"0.00";"0"
"java.util.AbstractMap$2";"0";"0";"0";"0.00";"0"
"java.util.AbstractMap$1";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.Type2CharStringParser";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.font.PDCIDFont";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDDeviceNAttributes";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage";"0";"0";"0";"0.00";"0"
"java.awt.image.IndexColorModel";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.xobject.CompositeImage";"0";"0";"0";"0.00";"0"
"java.util.AbstractMap";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_MECHANISM_INFO";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Token$TokenRep";"0";"0";"0";"0.00";"0"
"java.io.NotSerializableException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus";"0";"0";"0";"0.00";"0"
"javax.imageio.plugins.jpeg.JPEGImageWriteParam";"0";"0";"0";"0.00";"0"
"javax.imageio.IIOImage";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11KeyStore";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11SecureRandom";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11ECKeyFactory";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.color.PDGamma";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.action.type.PDActionURI";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11DHKeyFactory";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.KeyCache";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SessionManager";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt$TiffWrapper";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Token";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.cff.CFFParser$EmbeddedEncoding";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor4";"0";"0";"0";"0.00";"0"
"java.io.ObjectStreamClass$EntryFuture$1";"0";"0";"0";"0.00";"0"
"java.io.ObjectStreamClass$EntryFuture";"0";"0";"0";"0.00";"0"
"javax.crypto.NoSuchPaddingException";"0";"0";"0";"0.00";"0"
"java.lang.reflect.ReflectAccess";"0";"0";"0";"0.00";"0"
"javax.crypto.JceSecurity";"0";"0";"0";"0.00";"0"
"sun.reflect.ReflectionFactory$GetReflectionFactoryAction";"0";"0";"0";"0.00";"0"
"java.lang.reflect.Modifier";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementPermission";"0";"0";"0";"0.00";"0"
"sun.management.Util";"0";"0";"0";"0.00";"0"
"java.util.ArrayDeque$DescendingIterator";"0";"0";"0";"0.00";"0"
"javax.crypto.PermissionsEnumerator";"0";"0";"0";"0.00";"0"
"java.util.ArrayDeque$DeqIterator";"0";"0";"0";"0.00";"0"
"java.util.zip.ZipError";"0";"0";"0";"0.00";"0"
"javax.crypto.CryptoPolicyParser$ParsingException";"0";"0";"0";"0.00";"0"
"java.util.ConcurrentModificationException";"0";"0";"0";"0.00";"0"
"java.util.NoSuchElementException";"0";"0";"0";"0.00";"0"
"java.lang.IllegalStateException";"0";"0";"0";"0.00";"0"
"java.lang.IllegalAccessException";"0";"0";"0";"0.00";"0"
"java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl";"0";"0";"0";"0.00";"0"
"java.util.Locale$Cache";"0";"0";"0";"0.00";"0"
"java.util.IllformedLocaleException";"0";"0";"0";"0.00";"0"
"java.lang.InternalError";"0";"0";"0";"0.00";"0"
"java.text.MessageFormat";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11KeyFactory";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Session[]";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Util";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key";"0";"0";"0";"0.00";"0"
"java.util.MissingResourceException";"0";"0";"0";"0.00";"0"
"sun.util.locale.InternalLocaleBuilder";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11TlsMasterSecretKey";"0";"0";"0";"0.00";"0"
"java.util.PropertyPermission";"0";"0";"0";"0.00";"0"
"javax.management.MBeanNotificationInfo";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11DHPublicKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11ECPublicKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11PrivateKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11RSAPrivateKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11RSAPrivateNonCRTKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11DSAPrivateKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11DHPrivateKey";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Key$P11ECPrivateKey";"0";"0";"0";"0.00";"0"
